,Email,Age,Education,Marital-status,Gender,Income
9534,JaniceEtter@gmail.com,23,Assoc-voc,Never-married,Female,<=50k
9535,DouglasGeorge@gmail.com,32,HS-grad,Never-married,Male,<=50k
9536,AnthonyBeavers@gmail.com,29,Assoc-voc,Never-married,Male,<=50k
9537,AdamLewis@gmail.com,26,HS-grad,Never-married,Male,<=50k
9538,ElizabethArmstrong@gmail.com,47,Bachelors,Divorced,Female,<=50k
9539,JenniferMeier@gmail.com,29,Assoc-acdm,Divorced,Female,<=50k
9540,DavidAston@gmail.com,51,Doctorate,Married-civ-spouse,Male,>50k
9541,JamesLyman@gmail.com,60,5th-6th,Separated,Male,<=50k
9542,AndreasOberg@gmail.com,25,Bachelors,Married-civ-spouse,Male,>50k
9543,TerryBlalock@gmail.com,50,7th-8th,Never-married,Male,<=50k
9544,ClarenceThibodeau@gmail.com,60,Some-college,Married-civ-spouse,Male,>50k
9545,ShannaTopel@gmail.com,52,Some-college,Divorced,Female,<=50k
9546,GeneStenson@gmail.com,35,HS-grad,Married-civ-spouse,Male,>50k
9547,RonaldWebb@gmail.com,31,Bachelors,Never-married,Male,>50k
9548,RalphFernandez@gmail.com,43,Masters,Never-married,Male,>50k
9549,MeghanBurgess@gmail.com,55,HS-grad,Divorced,Female,<=50k
9550,JerryBrown@gmail.com,22,11th,Never-married,Male,<=50k
9552,OlenDecker@gmail.com,51,Assoc-acdm,Never-married,Male,<=50k
9553,BrettTaylor@gmail.com,61,Bachelors,Never-married,Male,<=50k
9554,RebeccaAgosto@gmail.com,29,Some-college,Separated,Female,<=50k
9555,JeffreyBlanchard@gmail.com,47,HS-grad,Married-civ-spouse,Male,<=50k
9556,BeckyBeach@gmail.com,73,Some-college,Widowed,Female,<=50k
9557,DoyleGoldsmith@gmail.com,20,HS-grad,Never-married,Male,<=50k
9558,SamuelBackus@gmail.com,20,Some-college,Married-civ-spouse,Male,<=50k
9559,EricStevens@gmail.com,36,HS-grad,Married-civ-spouse,Male,<=50k
9560,EdnaGaines@gmail.com,28,HS-grad,Married-civ-spouse,Female,<=50k
9561,GinaLee@gmail.com,63,Some-college,Divorced,Female,<=50k
9562,FredMaldonado@gmail.com,50,Masters,Married-civ-spouse,Male,<=50k
9564,MichaelKelly@gmail.com,41,Bachelors,Married-civ-spouse,Male,>50k
9565,WarrenLewis@gmail.com,62,Some-college,Married-civ-spouse,Male,<=50k
9568,OmarEvers@gmail.com,48,Some-college,Married-civ-spouse,Male,>50k
9569,CarmanReach@gmail.com,67,HS-grad,Widowed,Female,<=50k
9570,KarenMcclain@gmail.com,43,Assoc-voc,Married-civ-spouse,Female,>50k
9571,DavidTrujillo@gmail.com,49,Some-college,Divorced,Male,<=50k
9572,BenitoBlackburn@gmail.com,54,Some-college,Married-civ-spouse,Male,>50k
9573,DavidCole@gmail.com,18,11th,Never-married,Male,<=50k
9574,DanielWashington@gmail.com,60,HS-grad,Married-civ-spouse,Male,>50k
9575,LindaTheel@gmail.com,27,HS-grad,Never-married,Female,<=50k
9576,IgnacioWestin@gmail.com,62,Doctorate,Married-civ-spouse,Male,>50k
9577,CaseyWiker@gmail.com,39,Masters,Married-civ-spouse,Male,>50k
9578,AureliaBillings@gmail.com,52,HS-grad,Divorced,Female,<=50k
9579,ValerieWalker@gmail.com,54,HS-grad,Widowed,Female,<=50k
9581,TimothyJones@gmail.com,53,HS-grad,Separated,Male,<=50k
9582,RichardFord@gmail.com,28,Some-college,Never-married,Male,<=50k
9583,JamesRowe@gmail.com,24,HS-grad,Divorced,Male,<=50k
9586,JaimeHulett@gmail.com,47,Bachelors,Married-civ-spouse,Male,<=50k
9587,RickyBlocker@gmail.com,26,HS-grad,Married-civ-spouse,Male,<=50k
9588,JoyceMoran@gmail.com,23,Assoc-acdm,Never-married,Female,<=50k
9589,MichaelJohnson@gmail.com,41,Bachelors,Married-civ-spouse,Male,>50k
9590,BeckyTramel@gmail.com,25,Bachelors,Married-civ-spouse,Female,<=50k
9591,JudyPeirce@gmail.com,17,12th,Never-married,Female,<=50k
9592,DennisAnderson@gmail.com,34,HS-grad,Never-married,Male,<=50k
9593,JimmyCyr@gmail.com,34,12th,Married-civ-spouse,Male,<=50k
9594,EricBoyden@gmail.com,41,Some-college,Never-married,Male,<=50k
9595,EdwinThompson@gmail.com,24,Some-college,Never-married,Male,<=50k
9596,AdamWhittaker@gmail.com,32,Assoc-voc,Married-civ-spouse,Male,<=50k
9597,EdnaWheeler@gmail.com,21,Some-college,Never-married,Female,<=50k
9598,ChristinaKain@gmail.com,46,Bachelors,Never-married,Female,<=50k
9599,JenniferPrattis@gmail.com,19,HS-grad,Never-married,Female,<=50k
9600,LarryJones@gmail.com,29,Bachelors,Married-civ-spouse,Male,>50k
9601,RonBroberg@gmail.com,43,Bachelors,Married-civ-spouse,Male,<=50k
9603,SpencerNewton@gmail.com,33,HS-grad,Married-civ-spouse,Male,<=50k
9604,LarryRyan@gmail.com,21,HS-grad,Never-married,Male,<=50k
9605,CathyBlue@gmail.com,33,HS-grad,Divorced,Female,<=50k
9606,StephenTeel@gmail.com,29,Bachelors,Never-married,Male,>50k
9609,JessicaFormica@gmail.com,21,Some-college,Never-married,Female,<=50k
9610,GeraldWilliams@gmail.com,25,Bachelors,Never-married,Male,<=50k
9611,JacquelineCarmon@gmail.com,20,HS-grad,Never-married,Female,<=50k
9612,WilliamMarquez@gmail.com,59,Assoc-acdm,Married-civ-spouse,Male,>50k
9613,MarvinNathaniel@gmail.com,55,HS-grad,Married-civ-spouse,Male,>50k
9614,ByronPatel@gmail.com,49,Assoc-acdm,Separated,Male,<=50k
9615,DonaldHafele@gmail.com,48,Some-college,Divorced,Male,>50k
9616,BrianAllery@gmail.com,32,Bachelors,Married-civ-spouse,Male,>50k
9617,GraceBrigham@gmail.com,25,Bachelors,Married-civ-spouse,Female,<=50k
9618,JulieGifford@gmail.com,41,HS-grad,Married-civ-spouse,Female,<=50k
9619,AnthonyGillespie@gmail.com,57,Masters,Married-civ-spouse,Male,>50k
9620,HoseaKline@gmail.com,38,Masters,Married-civ-spouse,Male,>50k
9621,TamaraCruz@gmail.com,25,5th-6th,Divorced,Female,<=50k
9622,TameraMangan@gmail.com,61,HS-grad,Widowed,Female,<=50k
9624,WilliamPierce@gmail.com,43,HS-grad,Separated,Male,>50k
9626,CynthiaHall@gmail.com,33,Assoc-acdm,Married-civ-spouse,Female,>50k
9627,JamesWeaver@gmail.com,39,Some-college,Married-civ-spouse,Male,>50k
9628,JosephineJackson@gmail.com,44,Doctorate,Divorced,Female,<=50k
9629,CarltonBlanton@gmail.com,30,11th,Never-married,Male,<=50k
9630,NathanielWillemsen@gmail.com,37,Bachelors,Never-married,Male,<=50k
9631,FrankRoark@gmail.com,37,Bachelors,Married-civ-spouse,Male,<=50k
9632,PatrickGilmore@gmail.com,55,Bachelors,Married-civ-spouse,Male,>50k
9633,RobertVarney@gmail.com,51,Some-college,Married-civ-spouse,Male,<=50k
9635,JamesEdwards@gmail.com,60,Bachelors,Married-civ-spouse,Male,<=50k
9637,JackieMckenzie@gmail.com,30,11th,Married-civ-spouse,Male,<=50k
9638,PatriciaPille@gmail.com,63,12th,Widowed,Female,<=50k
9639,ChrisGivens@gmail.com,37,7th-8th,Never-married,Male,<=50k
9640,AustinBoone@gmail.com,32,Bachelors,Divorced,Male,<=50k
9641,WilliamCrayton@gmail.com,64,Some-college,Married-civ-spouse,Male,>50k
9642,ConstanceGelabert@gmail.com,21,Some-college,Never-married,Female,<=50k
9643,CamillaErler@gmail.com,53,HS-grad,Separated,Female,<=50k
9644,JasonPerry@gmail.com,46,Bachelors,Divorced,Male,<=50k
9645,RobertGaitan@gmail.com,29,HS-grad,Never-married,Male,<=50k
9646,KennethLang@gmail.com,44,Assoc-acdm,Separated,Male,<=50k
9647,HomerBranch@gmail.com,47,7th-8th,Separated,Male,<=50k
9649,StephanieChancellor@gmail.com,40,HS-grad,Separated,Female,<=50k
9650,MarkTaylor@gmail.com,36,Some-college,Married-civ-spouse,Male,<=50k
9651,WarrenCline@gmail.com,57,Some-college,Married-civ-spouse,Male,<=50k
9652,JoshuaPayne@gmail.com,39,Assoc-acdm,Married-civ-spouse,Male,<=50k
9653,RichardBorden@gmail.com,23,Bachelors,Never-married,Male,<=50k
9654,IsraelMontgomery@gmail.com,32,HS-grad,Married-civ-spouse,Male,>50k
9655,GingerAnderson@gmail.com,33,HS-grad,Never-married,Female,<=50k
9656,ChristopherShockley@gmail.com,40,HS-grad,Married-civ-spouse,Male,<=50k
9657,BrandonOverstreet@gmail.com,37,HS-grad,Never-married,Male,<=50k
9658,DonaldSadler@gmail.com,46,5th-6th,Married-civ-spouse,Male,<=50k
9659,WilliamLaberge@gmail.com,32,Bachelors,Married-civ-spouse,Male,<=50k
9660,JamesBanther@gmail.com,56,HS-grad,Married-civ-spouse,Male,<=50k
9661,NoahWall@gmail.com,46,Assoc-voc,Married-civ-spouse,Male,>50k
9662,CharlesBussey@gmail.com,59,Bachelors,Married-civ-spouse,Male,>50k
9663,DouglasLee@gmail.com,21,HS-grad,Never-married,Male,<=50k
9664,BettyMikkelsen@gmail.com,37,9th,Divorced,Female,<=50k
9665,JohnArrington@gmail.com,18,Some-college,Never-married,Male,<=50k
9666,JohnMirabella@gmail.com,28,Bachelors,Married-civ-spouse,Male,<=50k
9668,MichaelHanson@gmail.com,59,Assoc-voc,Married-civ-spouse,Male,>50k
9669,NilaRapp@gmail.com,25,HS-grad,Never-married,Female,<=50k
9670,CarolHansbrough@gmail.com,17,9th,Never-married,Female,<=50k
9671,JamesAste@gmail.com,30,Masters,Separated,Male,>50k
9672,DianeThomas@gmail.com,21,Some-college,Married-civ-spouse,Female,<=50k
9673,CharlesPowell@gmail.com,31,Some-college,Married-civ-spouse,Male,<=50k
9674,MaryHaskins@gmail.com,56,Some-college,Divorced,Female,<=50k
9675,GilbertSkerrett@gmail.com,64,11th,Married-civ-spouse,Male,<=50k
9676,CordiePowell@gmail.com,46,Assoc-voc,Married-civ-spouse,Female,>50k
9677,BillyHolmes@gmail.com,60,12th,Married-civ-spouse,Male,<=50k
9678,ClaudiaSchnell@gmail.com,59,HS-grad,Widowed,Female,<=50k
9679,RobertGoan@gmail.com,46,HS-grad,Married-spouse-absent,Male,<=50k
9680,ScottRoberts@gmail.com,19,Some-college,Never-married,Male,<=50k
9681,JamesBuchner@gmail.com,49,Bachelors,Married-civ-spouse,Male,<=50k
9682,JoshuaHawes@gmail.com,24,HS-grad,Never-married,Male,<=50k
9683,LauraCarmichael@gmail.com,65,Some-college,Divorced,Female,<=50k
9684,RalphAddison@gmail.com,27,HS-grad,Married-civ-spouse,Male,<=50k
9685,LillianGoede@gmail.com,52,Assoc-voc,Divorced,Female,<=50k
9686,QuincyThompson@gmail.com,42,Assoc-voc,Married-civ-spouse,Male,<=50k
9687,GeraldineStovall@gmail.com,78,HS-grad,Widowed,Female,<=50k
9688,JohnPineda@gmail.com,46,HS-grad,Married-civ-spouse,Male,>50k
9689,MarkDeleon@gmail.com,60,7th-8th,Married-civ-spouse,Male,<=50k
9690,CatherineAllbright@gmail.com,28,Bachelors,Divorced,Female,<=50k
9691,ThomasSalinas@gmail.com,17,9th,Never-married,Male,<=50k
9692,ShelbyCooper@gmail.com,57,9th,Married-civ-spouse,Male,>50k
9693,AllisonTerrell@gmail.com,48,Doctorate,Never-married,Female,<=50k
9694,JerryBrinkley@gmail.com,39,HS-grad,Married-civ-spouse,Male,>50k
9695,IrvingPeters@gmail.com,38,HS-grad,Never-married,Male,<=50k
9696,JeanetteKean@gmail.com,20,Some-college,Never-married,Female,<=50k
9697,DouglasLee@gmail.com,32,Masters,Married-civ-spouse,Male,>50k
9699,AmyShedd@gmail.com,66,10th,Widowed,Female,<=50k
9700,CatherineSanders@gmail.com,46,Some-college,Married-civ-spouse,Female,>50k
9701,FrederickMead@gmail.com,48,Prof-school,Married-civ-spouse,Male,>50k
9702,RaquelCohen@gmail.com,24,9th,Never-married,Female,<=50k
9703,EarlAmos@gmail.com,31,HS-grad,Separated,Male,<=50k
9704,JasonDavis@gmail.com,38,HS-grad,Married-civ-spouse,Male,>50k
9705,RickNichols@gmail.com,57,HS-grad,Divorced,Male,<=50k
9706,EduardoBarr@gmail.com,20,HS-grad,Never-married,Male,<=50k
9707,ChristopherSeger@gmail.com,54,7th-8th,Married-civ-spouse,Male,<=50k
9709,ThomasRowe@gmail.com,25,Some-college,Married-civ-spouse,Male,<=50k
9710,JohnBenavides@gmail.com,21,Some-college,Never-married,Male,<=50k
9711,AnnFritz@gmail.com,23,Some-college,Never-married,Female,<=50k
9712,JaredMeyer@gmail.com,34,Bachelors,Married-civ-spouse,Male,<=50k
9713,JimBarton@gmail.com,40,Prof-school,Married-civ-spouse,Male,>50k
9714,NicholasCochrane@gmail.com,43,Some-college,Married-civ-spouse,Male,<=50k
9716,BrucePipkin@gmail.com,34,Assoc-voc,Married-civ-spouse,Male,>50k
9717,TeresaGeorge@gmail.com,21,Some-college,Never-married,Female,<=50k
9718,TammiHarris@gmail.com,40,HS-grad,Divorced,Female,<=50k
9719,ShandaRojas@gmail.com,48,Assoc-acdm,Separated,Female,<=50k
9720,RobertBryant@gmail.com,47,HS-grad,Married-civ-spouse,Male,<=50k
9721,JohnOllis@gmail.com,63,11th,Married-civ-spouse,Male,>50k
9722,MarceloBrown@gmail.com,33,HS-grad,Never-married,Male,<=50k
9724,LorraineBreeden@gmail.com,28,Assoc-voc,Divorced,Female,<=50k
9725,RoyLong@gmail.com,21,HS-grad,Never-married,Male,<=50k
9726,RandyKarr@gmail.com,51,Bachelors,Married-civ-spouse,Male,<=50k
9727,CharlesOllendick@gmail.com,67,Masters,Married-civ-spouse,Male,>50k
9728,VirgilJones@gmail.com,33,Bachelors,Married-civ-spouse,Male,<=50k
9729,JohnGarcia@gmail.com,31,1st-4th,Married-civ-spouse,Male,<=50k
9730,BenHinson@gmail.com,46,HS-grad,Married-civ-spouse,Male,>50k
9731,MalcolmBarnett@gmail.com,45,Bachelors,Divorced,Male,<=50k
9732,MarianneHayden@gmail.com,66,7th-8th,Widowed,Female,<=50k
9733,AliceTaylor@gmail.com,58,HS-grad,Widowed,Female,<=50k
9734,SharonSpada@gmail.com,40,Masters,Widowed,Female,<=50k
9736,CandiceMerryman@gmail.com,42,HS-grad,Married-civ-spouse,Female,<=50k
9737,StephenGulledge@gmail.com,46,Some-college,Married-civ-spouse,Male,>50k
9738,RussellStrange@gmail.com,19,HS-grad,Never-married,Male,<=50k
9740,MargaritaRogalski@gmail.com,37,Masters,Married-civ-spouse,Female,>50k
9741,JuanitaHeinecke@gmail.com,22,Some-college,Never-married,Female,<=50k
9742,JasonBueckers@gmail.com,64,Some-college,Married-civ-spouse,Male,<=50k
9743,ElmerRuble@gmail.com,38,HS-grad,Married-civ-spouse,Male,<=50k
9744,LawrenceHill@gmail.com,56,5th-6th,Married-civ-spouse,Male,<=50k
9745,VirginiaKimberlin@gmail.com,47,1st-4th,Divorced,Female,<=50k
9746,WilmaBarnhart@gmail.com,35,HS-grad,Divorced,Female,<=50k
9747,MelvaSawicki@gmail.com,23,HS-grad,Never-married,Female,<=50k
9748,EleanorBradley@gmail.com,32,Assoc-voc,Never-married,Female,<=50k
9749,CharlesMalik@gmail.com,49,Bachelors,Married-civ-spouse,Female,>50k
9751,RobertReed@gmail.com,27,HS-grad,Married-civ-spouse,Male,>50k
9753,JenniferCox@gmail.com,20,Some-college,Never-married,Female,<=50k
9754,ChristopherBailey@gmail.com,42,Bachelors,Never-married,Male,<=50k
9755,FreddieMccomb@gmail.com,35,Bachelors,Separated,Male,<=50k
9756,VeronicaYoder@gmail.com,62,HS-grad,Never-married,Female,<=50k
9757,ThomasFlannery@gmail.com,46,HS-grad,Divorced,Male,<=50k
9758,AndresWitt@gmail.com,32,Some-college,Married-civ-spouse,Male,>50k
9759,ElvinCollins@gmail.com,35,Assoc-voc,Divorced,Male,<=50k
9760,OliverWood@gmail.com,55,HS-grad,Married-civ-spouse,Male,<=50k
9761,KellySheffield@gmail.com,29,Some-college,Married-civ-spouse,Male,<=50k
9762,JustinGreen@gmail.com,24,HS-grad,Married-civ-spouse,Male,<=50k
9763,RobynVines@gmail.com,19,HS-grad,Never-married,Female,<=50k
9764,GaryButts@gmail.com,50,HS-grad,Married-civ-spouse,Male,<=50k
9765,OdetteDunn@gmail.com,38,Some-college,Divorced,Female,<=50k
9766,TyroneVirgen@gmail.com,24,HS-grad,Never-married,Male,<=50k
9768,AmberLedezma@gmail.com,33,Masters,Never-married,Female,>50k
9769,JoeHardison@gmail.com,79,7th-8th,Married-civ-spouse,Male,<=50k
9770,IanPerham@gmail.com,33,Doctorate,Married-civ-spouse,Male,<=50k
9771,KristopherJohnson@gmail.com,36,10th,Married-civ-spouse,Male,<=50k
9772,JohnBryant@gmail.com,46,Bachelors,Married-civ-spouse,Male,>50k
9773,GregoryBoswell@gmail.com,17,11th,Never-married,Male,<=50k
9774,OscarOneil@gmail.com,22,HS-grad,Never-married,Male,<=50k
9775,DebraMorton@gmail.com,39,HS-grad,Never-married,Female,<=50k
9776,LoriGuerrero@gmail.com,27,Bachelors,Never-married,Female,<=50k
9777,LeroyHartly@gmail.com,57,HS-grad,Married-civ-spouse,Male,<=50k
9778,JohnAmorosi@gmail.com,26,Some-college,Married-civ-spouse,Male,<=50k
9779,DonnaSisson@gmail.com,28,Bachelors,Never-married,Female,<=50k
9780,ClarenceStarnes@gmail.com,46,Masters,Married-civ-spouse,Male,>50k
9781,JackRisner@gmail.com,32,HS-grad,Divorced,Male,>50k
9782,TimothyGauthier@gmail.com,63,Some-college,Married-civ-spouse,Male,>50k
9783,MichelleDoggett@gmail.com,21,11th,Separated,Female,<=50k
9784,RonaldMansfield@gmail.com,44,HS-grad,Married-civ-spouse,Male,<=50k
9785,AnthonySims@gmail.com,40,Bachelors,Married-civ-spouse,Male,>50k
9786,CurtisGilbert@gmail.com,32,HS-grad,Married-civ-spouse,Male,<=50k
9787,OdisKaralis@gmail.com,39,Bachelors,Married-civ-spouse,Male,>50k
9788,KevinNeely@gmail.com,31,Some-college,Married-civ-spouse,Male,<=50k
9789,JosephFlores@gmail.com,23,HS-grad,Married-civ-spouse,Male,<=50k
9790,JuanBaker@gmail.com,55,HS-grad,Married-civ-spouse,Male,<=50k
9791,GregoryMackson@gmail.com,31,Bachelors,Married-civ-spouse,Male,>50k
9792,PedroTrexler@gmail.com,52,Some-college,Married-civ-spouse,Male,>50k
9793,PaulReinmann@gmail.com,30,HS-grad,Never-married,Male,<=50k
9794,AliceArmstead@gmail.com,28,Some-college,Married-civ-spouse,Female,>50k
9795,StephanieAshmore@gmail.com,28,HS-grad,Married-civ-spouse,Female,>50k
9796,JohnStephens@gmail.com,52,Prof-school,Never-married,Male,>50k
9797,JohnVanschoick@gmail.com,32,HS-grad,Never-married,Male,<=50k
9798,IdaCharbonneau@gmail.com,35,HS-grad,Never-married,Female,<=50k
9799,ConradThomas@gmail.com,26,Some-college,Married-civ-spouse,Male,<=50k
9800,LillianTaylor@gmail.com,17,11th,Never-married,Female,<=50k
9801,BernadetteStrelow@gmail.com,40,Some-college,Divorced,Female,<=50k
9803,WilliamHoehn@gmail.com,23,Some-college,Never-married,Male,<=50k
9804,JosephHudson@gmail.com,32,Bachelors,Married-civ-spouse,Male,<=50k
9805,RonaldTatum@gmail.com,27,Some-college,Married-civ-spouse,Male,<=50k
9806,NellieYoumans@gmail.com,25,Assoc-voc,Never-married,Female,<=50k
9808,DebraBanks@gmail.com,66,7th-8th,Married-spouse-absent,Female,<=50k
9809,MichelleCorning@gmail.com,47,HS-grad,Widowed,Female,<=50k
9810,JerryCrofton@gmail.com,57,Assoc-acdm,Married-civ-spouse,Male,<=50k
9811,KathyDuenas@gmail.com,30,Bachelors,Never-married,Female,<=50k
9812,CarlTusa@gmail.com,26,Some-college,Divorced,Male,<=50k
9813,JeffBell@gmail.com,33,Bachelors,Married-civ-spouse,Male,>50k
9814,JamesStephens@gmail.com,39,Assoc-voc,Married-civ-spouse,Male,>50k
9815,MelissaMckinney@gmail.com,33,Assoc-voc,Married-civ-spouse,Female,>50k
9816,MauriceSpencer@gmail.com,58,HS-grad,Married-civ-spouse,Male,<=50k
9817,MariaHelm@gmail.com,22,HS-grad,Never-married,Female,<=50k
9818,MartinWells@gmail.com,49,Bachelors,Married-civ-spouse,Male,>50k
9819,FeleciaMeldahl@gmail.com,20,Some-college,Never-married,Female,<=50k
9820,NoraCurtis@gmail.com,24,Bachelors,Never-married,Female,<=50k
9821,RandyRangel@gmail.com,33,Assoc-voc,Married-civ-spouse,Male,>50k
9822,GaryHovis@gmail.com,59,10th,Married-civ-spouse,Male,<=50k
9823,JosephMorrison@gmail.com,46,HS-grad,Divorced,Male,<=50k
9824,FranciscoMartinez@gmail.com,43,HS-grad,Divorced,Male,<=50k
9825,GeorgeWebb@gmail.com,25,Bachelors,Never-married,Male,<=50k
9826,KayBermeo@gmail.com,17,11th,Never-married,Female,<=50k
9827,StephaniCarmon@gmail.com,46,1st-4th,Widowed,Female,<=50k
9828,JaneBouley@gmail.com,20,Some-college,Never-married,Female,<=50k
9829,ArthurHill@gmail.com,37,HS-grad,Married-civ-spouse,Male,<=50k
9830,BryanJansen@gmail.com,56,HS-grad,Married-civ-spouse,Male,>50k
9832,WilliamYowell@gmail.com,30,Bachelors,Never-married,Male,<=50k
9833,SamuelCartwright@gmail.com,32,Some-college,Married-civ-spouse,Male,>50k
9834,StevenHolman@gmail.com,34,Some-college,Married-civ-spouse,Male,<=50k
9835,FreddieFitzgerald@gmail.com,27,HS-grad,Married-civ-spouse,Male,<=50k
9836,EdwardEvans@gmail.com,23,10th,Married-civ-spouse,Male,<=50k
9837,WileyMiller@gmail.com,33,10th,Married-civ-spouse,Male,<=50k
9838,AmyHoover@gmail.com,34,Bachelors,Never-married,Female,<=50k
9839,TerryWeaver@gmail.com,71,Bachelors,Married-civ-spouse,Male,>50k
9840,SheilaHalliburton@gmail.com,56,Some-college,Never-married,Female,<=50k
9842,OraWeaver@gmail.com,40,Masters,Married-civ-spouse,Female,>50k
9843,JasonMclain@gmail.com,35,Some-college,Never-married,Male,<=50k
9844,KylePeters@gmail.com,21,HS-grad,Never-married,Male,<=50k
9845,CharlesJohnston@gmail.com,54,HS-grad,Married-civ-spouse,Male,<=50k
9846,JoyceWestberg@gmail.com,24,Assoc-acdm,Never-married,Female,<=50k
9847,ParkerBurney@gmail.com,35,Masters,Married-civ-spouse,Male,<=50k
9848,JustinBailey@gmail.com,37,Bachelors,Separated,Male,<=50k
9850,DannyMontiel@gmail.com,59,Some-college,Married-civ-spouse,Male,>50k
9851,BruceKittrell@gmail.com,50,HS-grad,Married-civ-spouse,Male,>50k
9852,TimothyHorgan@gmail.com,28,Bachelors,Never-married,Male,<=50k
9853,TroyMoman@gmail.com,37,7th-8th,Married-civ-spouse,Male,<=50k
9854,MarianHernandez@gmail.com,51,Doctorate,Widowed,Female,>50k
9855,EulaHerzig@gmail.com,46,HS-grad,Never-married,Female,<=50k
9856,IdaWinn@gmail.com,23,HS-grad,Divorced,Female,<=50k
9857,DelbertWheatley@gmail.com,57,7th-8th,Married-civ-spouse,Male,<=50k
9858,BeatriceRayburn@gmail.com,60,HS-grad,Divorced,Female,<=50k
9859,MauriceRay@gmail.com,51,Bachelors,Divorced,Male,>50k
9860,GlennSalinas@gmail.com,50,Some-college,Married-spouse-absent,Male,<=50k
9861,TiffanyRucker@gmail.com,45,Some-college,Divorced,Female,<=50k
9862,TimothyRudio@gmail.com,41,HS-grad,Married-civ-spouse,Male,<=50k
9863,JohnBrenner@gmail.com,56,Some-college,Married-civ-spouse,Male,>50k
9864,ClaraPrice@gmail.com,18,HS-grad,Never-married,Female,<=50k
9865,PhilipThomas@gmail.com,51,HS-grad,Married-civ-spouse,Male,<=50k
9866,DorothyVidot@gmail.com,32,Prof-school,Never-married,Female,<=50k
9867,DouglasSmith@gmail.com,48,Assoc-acdm,Married-civ-spouse,Male,>50k
9868,WilliamsHernandez@gmail.com,51,HS-grad,Married-civ-spouse,Male,<=50k
9869,RudyTaylor@gmail.com,50,HS-grad,Married-civ-spouse,Male,>50k
9870,GeorgeStandre@gmail.com,32,Assoc-voc,Married-civ-spouse,Male,<=50k
9871,DanielSmith@gmail.com,53,Prof-school,Married-civ-spouse,Male,>50k
9872,LowellTorry@gmail.com,37,HS-grad,Divorced,Male,<=50k
9874,RonaldThompson@gmail.com,51,HS-grad,Married-civ-spouse,Male,>50k
9876,JeanneTrotter@gmail.com,70,HS-grad,Widowed,Female,<=50k
9877,LatishaDartez@gmail.com,54,Prof-school,Married-civ-spouse,Female,>50k
9878,RosettaDeyo@gmail.com,67,Some-college,Widowed,Female,<=50k
9879,SharonHamilton@gmail.com,34,Assoc-acdm,Never-married,Female,>50k
9880,WayneHarris@gmail.com,26,11th,Separated,Male,<=50k
9881,KelliCottman@gmail.com,52,Some-college,Married-civ-spouse,Female,<=50k
